SECTOR_NAME,POSTED_TIME,day,month,year,,,,,,,,,,,,,,
Clothing,29/11/2017 15:57,29,11,2017,,,,,,,,,,,,,,
Personal Use,28/5/2013 22:41,28,5,2013,,,,,,,,,,,,,,
Clothing,20/9/2013 7:30,20,9,2013,,,,,,,,,,,,,,
Food,25/6/2015 15:09,25,6,2015,,,,,,,,,,,,,,
Services,17/7/2017 15:24,17,7,2017,,,,,,,,,,,,,,
Retail,14/9/2015 14:51,14,9,2015,,,,,,,,,,,,,,
Agriculture,28/10/2014 17:42,28,10,2014,,,,,,,,,,,,,,
Services,2/7/2014 14:22,2,7,2014,,,,,,,,,,,,,,
Food,25/10/2014 10:21,25,10,2014,,,,,,,,,,,,,,
Food,26/7/2016 17:06,26,7,2016,,,,,,,,,,,,,,
Transportation,12/6/2013 8:07,12,6,2013,,,,,,,,,,,,,,
Personal Use,25/10/2017 7:48,25,10,2017,,,,,,,,,,,,,,
Retail,17/5/2017 11:26,17,5,2017,,,,,,,,,,,,,,
Personal Use,28/5/2017 3:20,28,5,2017,,,,,,,,,,,,,,
Personal Use,24/7/2013 8:13,24,7,2013,,,,,,,,,,,,,,
Agriculture,22/5/2014 21:54,22,5,2014,,,,,,,,,,,,,,
Housing,31/8/2015 6:20,31,8,2015,,,,,,,,,,,,,,
Education,6/11/2014 2:35,6,11,2014,,,,,,,,,,,,,,
Agriculture,29/8/2013 7:10,29,8,2013,,,,,,,,,,,,,,
Agriculture,11/12/2013 9:46,11,12,2013,,,,,,,,,,,,,,
Housing,24/10/2013 8:53,24,10,2013,,,,,,,,,,,,,,
Agriculture,25/5/2016 13:29,25,5,2016,,,,,,,,,,,,,,
Agriculture,9/5/2015 5:37,9,5,2015,,,,,,,,,,,,,,
Agriculture,3/6/2013 12:45,3,6,2013,,,,,,,,,,,,,,
Agriculture,26/5/2017 10:50,26,5,2017,,,,,,,,,,,,,,
Retail,3/11/2017 7:27,3,11,2017,,,,,,,,,,,,,,
Food,14/5/2015 7:46,14,5,2015,,,,,,,,,,,,,,
Agriculture,9/5/2016 14:13,9,5,2016,,,,,,,,,,,,,,
Retail,17/9/2015 7:45,17,9,2015,,,,,,,,,,,,,,
Agriculture,3/10/2013 5:22,3,10,2013,,,,,,,,,,,,,,
Housing,9/12/2013 6:52,9,12,2013,,,,,,,,,,,,,,
Services,17/6/2015 9:42,17,6,2015,,,,,,,,,,,,,,
Agriculture,30/6/2016 10:03,30,6,2016,,,,,,,,,,,,,,
Agriculture,11/2/2014 8:07,11,2,2014,,,,,,,,,,,,,,
Agriculture,6/1/2016 7:25,6,1,2016,,,,,,,,,,,,,,
Retail,13/7/2013 15:53,13,7,2013,,,,,,,,,,,,,,
Food,7/6/2015 15:26,7,6,2015,,,,,,,,,,,,,,
Services,10/10/2013 18:54,10,10,2013,,,,,,,,,,,,,,
Agriculture,5/12/2013 9:42,5,12,2013,,,,,,,,,,,,,,
Retail,6/6/2013 9:28,6,6,2013,,,,,,,,,,,,,,
Agriculture,29/6/2017 20:14,29,6,2017,,,,,,,,,,,,,,
Services,22/5/2016 4:21,22,5,2016,,,,,,,,,,,,,,
Clothing,14/8/2013 17:06,14,8,2013,,,,,,,,,,,,,,
Transportation,20/9/2013 7:33,20,9,2013,,,,,,,,,,,,,,
Agriculture,4/9/2015 12:11,4,9,2015,,,,,,,,,,,,,,
Personal Use,15/7/2014 14:35,15,7,2014,,,,,,,,,,,,,,
Transportation,24/9/2013 8:42,24,9,2013,,,,,,,,,,,,,,
Agriculture,6/1/2015 11:06,6,1,2015,,,,,,,,,,,,,,
Agriculture,29/10/2015 16:50,29,10,2015,,,,,,,,,,,,,,
Agriculture,20/5/2017 5:52,20,5,2017,,,,,,,,,,,,,,
Food,12/5/2016 12:16,12,5,2016,,,,,,,,,,,,,,
Agriculture,28/12/2016 11:38,28,12,2016,,,,,,,,,,,,,,
Housing,15/8/2014 20:39,15,8,2014,,,,,,,,,,,,,,
Housing,11/7/2013 8:39,11,7,2013,,,,,,,,,,,,,,
Agriculture,3/9/2015 14:23,3,9,2015,,,,,,,,,,,,,,
Services,20/9/2013 9:18,20,9,2013,,,,,,,,,,,,,,
Clothing,25/8/2013 15:10,25,8,2013,,,,,,,,,,,,,,
Agriculture,11/12/2013 8:37,11,12,2013,,,,,,,,,,,,,,
Agriculture,20/8/2013 21:08,20,8,2013,,,,,,,,,,,,,,
Agriculture,19/5/2016 14:39,19,5,2016,,,,,,,,,,,,,,
Agriculture,20/4/2015 20:57,20,4,2015,,,,,,,,,,,,,,
Agriculture,26/9/2016 22:35,26,9,2016,,,,,,,,,,,,,,
Retail,14/10/2015 12:49,14,10,2015,,,,,,,,,,,,,,
Food,25/10/2016 15:17,25,10,2016,,,,,,,,,,,,,,
Retail,13/10/2017 6:10,13,10,2017,,,,,,,,,,,,,,
Education,12/11/2014 12:35,12,11,2014,,,,,,,,,,,,,,
Agriculture,16/1/2014 15:35,16,1,2014,,,,,,,,,,,,,,
Food,6/9/2014 10:52,6,9,2014,,,,,,,,,,,,,,
Clothing,27/6/2015 14:13,27,6,2015,,,,,,,,,,,,,,
Retail,4/12/2013 21:01,4,12,2013,,,,,,,,,,,,,,
Housing,9/10/2013 16:20,9,10,2013,,,,,,,,,,,,,,
Housing,22/6/2013 23:15,22,6,2013,,,,,,,,,,,,,,
Retail,31/7/2014 4:29,31,7,2014,,,,,,,,,,,,,,
Housing,18/11/2016 13:03,18,11,2016,,,,,,,,,,,,,,
Agriculture,26/5/2017 8:04,26,5,2017,,,,,,,,,,,,,,
Retail,27/11/2017 22:02,27,11,2017,,,,,,,,,,,,,,
Clothing,4/4/2014 16:02,4,4,2014,,,,,,,,,,,,,,
Transportation,23/5/2016 12:36,23,5,2016,,,,,,,,,,,,,,
Retail,5/12/2017 12:25,5,12,2017,,,,,,,,,,,,,,
Retail,6/11/2014 5:53,6,11,2014,,,,,,,,,,,,,,
Housing,1/9/2014 13:07,1,9,2014,,,,,,,,,,,,,,
Clothing,8/8/2017 5:30,8,8,2017,,,,,,,,,,,,,,
Retail,28/6/2017 21:13,28,6,2017,,,,,,,,,,,,,,
Agriculture,26/7/2013 13:04,26,7,2013,,,,,,,,,,,,,,
Services,10/10/2013 15:29,10,10,2013,,,,,,,,,,,,,,
Transportation,29/9/2015 22:06,29,9,2015,,,,,,,,,,,,,,
Agriculture,3/7/2015 10:04,3,7,2015,,,,,,,,,,,,,,
Housing,31/5/2016 14:18,31,5,2016,,,,,,,,,,,,,,
Health,2/6/2016 12:37,2,6,2016,,,,,,,,,,,,,,
Agriculture,14/6/2013 11:04,14,6,2013,,,,,,,,,,,,,,
Construction,12/5/2015 15:05,12,5,2015,,,,,,,,,,,,,,
Housing,27/11/2014 11:34,27,11,2014,,,,,,,,,,,,,,
Services,26/5/2016 16:48,26,5,2016,,,,,,,,,,,,,,
Housing,22/12/2016 11:40,22,12,2016,,,,,,,,,,,,,,
Food,2/7/2013 12:00,2,7,2013,,,,,,,,,,,,,,
Retail,19/2/2014 21:59,19,2,2014,,,,,,,,,,,,,,
Construction,30/6/2016 12:19,30,6,2016,,,,,,,,,,,,,,
Services,11/11/2017 11:45,11,11,2017,,,,,,,,,,,,,,
Retail,22/3/2017 6:02,22,3,2017,,,,,,,,,,,,,,
Agriculture,29/5/2017 12:57,29,5,2017,,,,,,,,,,,,,,
Agriculture,28/8/2017 11:42,28,8,2017,,,,,,,,,,,,,,
Education,9/11/2016 10:13,9,11,2016,,,,,,,,,,,,,,
Education,9/9/2014 12:49,9,9,2014,,,,,,,,,,,,,,
Agriculture,9/11/2017 9:26,9,11,2017,,,,,,,,,,,,,,
Food,26/5/2017 10:55,26,5,2017,,,,,,,,,,,,,,
Retail,5/8/2016 15:50,5,8,2016,,,,,,,,,,,,,,
Agriculture,13/6/2013 11:59,13,6,2013,,,,,,,,,,,,,,
Retail,18/9/2015 19:35,18,9,2015,,,,,,,,,,,,,,
Retail,30/3/2016 17:19,30,3,2016,,,,,,,,,,,,,,
Agriculture,10/6/2014 8:45,10,6,2014,,,,,,,,,,,,,,
Housing,14/12/2013 13:56,14,12,2013,,,,,,,,,,,,,,
Clothing,1/10/2014 6:53,1,10,2014,,,,,,,,,,,,,,
Agriculture,4/6/2013 15:52,4,6,2013,,,,,,,,,,,,,,
Housing,24/5/2013 17:01,24,5,2013,,,,,,,,,,,,,,
Agriculture,27/8/2014 17:21,27,8,2014,,,,,,,,,,,,,,
Clothing,27/9/2013 8:23,27,9,2013,,,,,,,,,,,,,,
Retail,12/10/2017 16:22,12,10,2017,,,,,,,,,,,,,,
Food,29/7/2013 9:18,29,7,2013,,,,,,,,,,,,,,
Food,5/8/2014 8:50,5,8,2014,,,,,,,,,,,,,,
Agriculture,11/11/2017 5:25,11,11,2017,,,,,,,,,,,,,,
Food,30/10/2014 3:21,30,10,2014,,,,,,,,,,,,,,
Agriculture,2/4/2014 15:46,2,4,2014,,,,,,,,,,,,,,
Food,28/10/2016 20:38,28,10,2016,,,,,,,,,,,,,,
Agriculture,21/7/2016 13:44,21,7,2016,,,,,,,,,,,,,,
Housing,22/2/2014 17:36,22,2,2014,,,,,,,,,,,,,,
Agriculture,22/6/2015 14:37,22,6,2015,,,,,,,,,,,,,,
Retail,11/6/2014 11:15,11,6,2014,,,,,,,,,,,,,,
Agriculture,25/11/2016 15:38,25,11,2016,,,,,,,,,,,,,,
Agriculture,30/3/2015 9:01,30,3,2015,,,,,,,,,,,,,,
Agriculture,22/4/2015 13:06,22,4,2015,,,,,,,,,,,,,,
Services,22/12/2016 9:33,22,12,2016,,,,,,,,,,,,,,
Clothing,13/5/2016 18:37,13,5,2016,,,,,,,,,,,,,,
Retail,4/7/2014 15:27,4,7,2014,,,,,,,,,,,,,,
Food,22/4/2014 21:01,22,4,2014,,,,,,,,,,,,,,
Clothing,20/7/2017 19:24,20,7,2017,,,,,,,,,,,,,,
Food,22/7/2016 13:40,22,7,2016,,,,,,,,,,,,,,
Retail,3/11/2014 9:47,3,11,2014,,,,,,,,,,,,,,
Retail,11/3/2016 12:09,11,3,2016,,,,,,,,,,,,,,
Transportation,3/10/2017 3:32,3,10,2017,,,,,,,,,,,,,,
Housing,27/9/2014 17:45,27,9,2014,,,,,,,,,,,,,,
Food,21/8/2013 10:29,21,8,2013,,,,,,,,,,,,,,
Entertainment,5/7/2013 14:32,5,7,2013,,,,,,,,,,,,,,
Health,30/8/2015 18:58,30,8,2015,,,,,,,,,,,,,,
Agriculture,4/3/2015 10:39,4,3,2015,,,,,,,,,,,,,,
Agriculture,11/9/2017 13:30,11,9,2017,,,,,,,,,,,,,,
Transportation,19/8/2014 9:23,19,8,2014,,,,,,,,,,,,,,
Services,17/5/2013 4:10,17,5,2013,,,,,,,,,,,,,,
Retail,2/10/2015 3:47,2,10,2015,,,,,,,,,,,,,,
Agriculture,20/7/2016 12:15,20,7,2016,,,,,,,,,,,,,,
Retail,29/8/2013 18:06,29,8,2013,,,,,,,,,,,,,,
Clothing,30/6/2017 11:07,30,6,2017,,,,,,,,,,,,,,
Retail,23/5/2016 13:56,23,5,2016,,,,,,,,,,,,,,
Retail,28/11/2017 14:30,28,11,2017,,,,,,,,,,,,,,
Agriculture,25/8/2014 10:44,25,8,2014,,,,,,,,,,,,,,
Agriculture,30/9/2015 15:11,30,9,2015,,,,,,,,,,,,,,
Agriculture,5/8/2015 3:30,5,8,2015,,,,,,,,,,,,,,
Retail,11/6/2013 15:26,11,6,2013,,,,,,,,,,,,,,
Health,20/5/2016 6:46,20,5,2016,,,,,,,,,,,,,,
Agriculture,25/1/2017 12:01,25,1,2017,,,,,,,,,,,,,,
Agriculture,18/6/2015 17:53,18,6,2015,,,,,,,,,,,,,,
Education,27/9/2016 6:34,27,9,2016,,,,,,,,,,,,,,
Agriculture,13/6/2015 16:17,13,6,2015,,,,,,,,,,,,,,
Agriculture,10/7/2015 10:25,10,7,2015,,,,,,,,,,,,,,
Agriculture,21/1/2016 3:58,21,1,2016,,,,,,,,,,,,,,
Agriculture,28/10/2015 17:07,28,10,2015,,,,,,,,,,,,,,
Food,14/9/2015 12:28,14,9,2015,,,,,,,,,,,,,,
Agriculture,12/7/2013 20:31,12,7,2013,,,,,,,,,,,,,,
Agriculture,21/7/2016 21:18,21,7,2016,,,,,,,,,,,,,,
Agriculture,2/10/2013 20:44,2,10,2013,,,,,,,,,,,,,,
Agriculture,3/10/2013 12:36,3,10,2013,,,,,,,,,,,,,,
Agriculture,26/9/2014 21:17,26,9,2014,,,,,,,,,,,,,,
Services,11/1/2017 4:48,11,1,2017,,,,,,,,,,,,,,
Housing,24/6/2015 21:52,24,6,2015,,,,,,,,,,,,,,
Clothing,4/7/2014 14:45,4,7,2014,,,,,,,,,,,,,,
Clothing,27/9/2017 16:59,27,9,2017,,,,,,,,,,,,,,
Clothing,13/11/2015 20:18,13,11,2015,,,,,,,,,,,,,,
Agriculture,3/7/2013 8:14,3,7,2013,,,,,,,,,,,,,,
Agriculture,27/11/2014 10:21,27,11,2014,,,,,,,,,,,,,,
Housing,31/5/2016 8:55,31,5,2016,,,,,,,,,,,,,,
Construction,5/8/2015 10:01,5,8,2015,,,,,,,,,,,,,,
Transportation,31/8/2015 9:51,31,8,2015,,,,,,,,,,,,,,
Food,11/11/2014 8:25,11,11,2014,,,,,,,,,,,,,,
Agriculture,27/11/2014 11:28,27,11,2014,,,,,,,,,,,,,,
Retail,2/7/2013 19:39,2,7,2013,,,,,,,,,,,,,,
Services,31/5/2015 13:16,31,5,2015,,,,,,,,,,,,,,
Transportation,18/10/2013 11:24,18,10,2013,,,,,,,,,,,,,,
Housing,30/9/2016 6:27,30,9,2016,,,,,,,,,,,,,,
Agriculture,6/12/2013 10:45,6,12,2013,,,,,,,,,,,,,,
Services,23/4/2015 19:19,23,4,2015,,,,,,,,,,,,,,
Agriculture,11/9/2013 5:36,11,9,2013,,,,,,,,,,,,,,
Housing,7/10/2013 13:55,7,10,2013,,,,,,,,,,,,,,
Agriculture,17/4/2015 10:50,17,4,2015,,,,,,,,,,,,,,
Agriculture,24/5/2017 6:35,24,5,2017,,,,,,,,,,,,,,
Agriculture,29/7/2014 21:13,29,7,2014,,,,,,,,,,,,,,
Personal Use,27/8/2015 8:38,27,8,2015,,,,,,,,,,,,,,
Retail,27/6/2016 4:42,27,6,2016,,,,,,,,,,,,,,
Retail,5/10/2015 10:48,5,10,2015,,,,,,,,,,,,,,
Retail,21/11/2014 0:35,21,11,2014,,,,,,,,,,,,,,
Agriculture,24/5/2017 8:19,24,5,2017,,,,,,,,,,,,,,
Agriculture,15/2/2016 20:12,15,2,2016,,,,,,,,,,,,,,
Food,22/12/2014 16:00,22,12,2014,,,,,,,,,,,,,,
Food,29/7/2015 14:45,29,7,2015,,,,,,,,,,,,,,
Housing,4/7/2013 9:39,4,7,2013,,,,,,,,,,,,,,
Retail,6/2/2015 12:41,6,2,2015,,,,,,,,,,,,,,
Food,19/6/2015 6:22,19,6,2015,,,,,,,,,,,,,,
Retail,3/12/2015 15:26,3,12,2015,,,,,,,,,,,,,,
Food,30/9/2015 7:38,30,9,2015,,,,,,,,,,,,,,
Food,10/9/2016 3:07,10,9,2016,,,,,,,,,,,,,,
Food,19/6/2015 21:50,19,6,2015,,,,,,,,,,,,,,
Retail,23/4/2014 21:22,23,4,2014,,,,,,,,,,,,,,
Food,3/8/2015 2:36,3,8,2015,,,,,,,,,,,,,,
Food,26/4/2016 18:04,26,4,2016,,,,,,,,,,,,,,
Retail,16/6/2014 21:24,16,6,2014,,,,,,,,,,,,,,
Agriculture,4/7/2014 17:17,4,7,2014,,,,,,,,,,,,,,
Agriculture,20/1/2016 10:50,20,1,2016,,,,,,,,,,,,,,
Food,26/9/2013 9:22,26,9,2013,,,,,,,,,,,,,,
Services,3/10/2013 13:30,3,10,2013,,,,,,,,,,,,,,
Agriculture,23/5/2016 11:07,23,5,2016,,,,,,,,,,,,,,
Retail,9/6/2017 2:42,9,6,2017,,,,,,,,,,,,,,
Agriculture,4/9/2014 15:08,4,9,2014,,,,,,,,,,,,,,
Personal Use,3/6/2017 16:34,3,6,2017,,,,,,,,,,,,,,
Food,31/5/2013 8:48,31,5,2013,,,,,,,,,,,,,,
Retail,3/12/2015 22:44,3,12,2015,,,,,,,,,,,,,,
Housing,13/10/2016 9:54,13,10,2016,,,,,,,,,,,,,,
Agriculture,24/7/2013 4:23,24,7,2013,,,,,,,,,,,,,,
Clothing,21/5/2013 20:22,21,5,2013,,,,,,,,,,,,,,
Services,7/9/2016 8:06,7,9,2016,,,,,,,,,,,,,,
Food,29/9/2013 11:24,29,9,2013,,,,,,,,,,,,,,
Housing,9/1/2017 6:29,9,1,2017,,,,,,,,,,,,,,
Food,24/4/2015 21:10,24,4,2015,,,,,,,,,,,,,,
Services,6/5/2015 8:55,6,5,2015,,,,,,,,,,,,,,
Food,4/12/2013 7:42,4,12,2013,,,,,,,,,,,,,,
Transportation,29/9/2017 5:27,29,9,2017,,,,,,,,,,,,,,
Services,27/9/2014 2:10,27,9,2014,,,,,,,,,,,,,,
Food,13/6/2017 10:11,13,6,2017,,,,,,,,,,,,,,
Transportation,26/12/2013 12:21,26,12,2013,,,,,,,,,,,,,,
Food,26/4/2014 15:38,26,4,2014,,,,,,,,,,,,,,
Retail,1/9/2015 20:10,1,9,2015,,,,,,,,,,,,,,
Retail,29/5/2015 13:48,29,5,2015,,,,,,,,,,,,,,
Services,21/8/2013 20:58,21,8,2013,,,,,,,,,,,,,,
Construction,1/9/2013 0:04,1,9,2013,,,,,,,,,,,,,,
Clothing,26/8/2016 12:01,26,8,2016,,,,,,,,,,,,,,
Retail,12/1/2015 9:30,12,1,2015,,,,,,,,,,,,,,
Retail,25/6/2015 20:40,25,6,2015,,,,,,,,,,,,,,
Clothing,9/6/2016 19:03,9,6,2016,,,,,,,,,,,,,,
Retail,29/11/2017 17:22,29,11,2017,,,,,,,,,,,,,,
Housing,28/8/2013 10:11,28,8,2013,,,,,,,,,,,,,,
Retail,10/11/2017 11:43,10,11,2017,,,,,,,,,,,,,,
Food,9/1/2017 6:37,9,1,2017,,,,,,,,,,,,,,
Agriculture,12/12/2013 13:34,12,12,2013,,,,,,,,,,,,,,
Education,31/7/2014 13:58,31,7,2014,,,,,,,,,,,,,,
Clothing,6/5/2014 12:18,6,5,2014,,,,,,,,,,,,,,
Food,16/11/2017 20:45,16,11,2017,,,,,,,,,,,,,,
Agriculture,25/8/2017 7:52,25,8,2017,,,,,,,,,,,,,,
Retail,18/9/2015 15:28,18,9,2015,,,,,,,,,,,,,,
Food,8/8/2013 13:06,8,8,2013,,,,,,,,,,,,,,
Transportation,18/1/2016 14:14,18,1,2016,,,,,,,,,,,,,,
Food,25/11/2014 19:50,25,11,2014,,,,,,,,,,,,,,
Retail,19/8/2013 10:32,19,8,2013,,,,,,,,,,,,,,
Services,20/1/2016 23:02,20,1,2016,,,,,,,,,,,,,,
Retail,15/9/2014 13:41,15,9,2014,,,,,,,,,,,,,,
Retail,31/8/2016 19:27,31,8,2016,,,,,,,,,,,,,,
Agriculture,30/12/2014 12:44,30,12,2014,,,,,,,,,,,,,,
Agriculture,5/5/2015 11:53,5,5,2015,,,,,,,,,,,,,,
Housing,1/9/2013 0:05,1,9,2013,,,,,,,,,,,,,,
Clothing,9/6/2017 19:56,9,6,2017,,,,,,,,,,,,,,
Retail,15/10/2015 2:56,15,10,2015,,,,,,,,,,,,,,
Housing,9/10/2014 11:10,9,10,2014,,,,,,,,,,,,,,
Food,13/11/2017 10:12,13,11,2017,,,,,,,,,,,,,,
Housing,11/11/2013 10:55,11,11,2013,,,,,,,,,,,,,,
Retail,25/6/2013 9:37,25,6,2013,,,,,,,,,,,,,,
Food,28/7/2014 11:46,28,7,2014,,,,,,,,,,,,,,
Retail,28/6/2013 20:48,28,6,2013,,,,,,,,,,,,,,
Services,18/8/2014 22:11,18,8,2014,,,,,,,,,,,,,,
Retail,22/11/2016 12:06,22,11,2016,,,,,,,,,,,,,,
Retail,27/9/2013 13:31,27,9,2013,,,,,,,,,,,,,,
Agriculture,31/7/2013 15:55,31,7,2013,,,,,,,,,,,,,,
Housing,26/8/2013 10:44,26,8,2013,,,,,,,,,,,,,,
Services,27/6/2013 22:15,27,6,2013,,,,,,,,,,,,,,
Agriculture,4/10/2017 10:33,4,10,2017,,,,,,,,,,,,,,
Housing,29/5/2013 21:32,29,5,2013,,,,,,,,,,,,,,
Retail,28/5/2013 17:00,28,5,2013,,,,,,,,,,,,,,
Retail,14/12/2013 16:40,14,12,2013,,,,,,,,,,,,,,
Services,31/7/2015 11:54,31,7,2015,,,,,,,,,,,,,,
Housing,6/6/2013 3:10,6,6,2013,,,,,,,,,,,,,,
Personal Use,8/11/2015 18:53,8,11,2015,,,,,,,,,,,,,,
Retail,12/9/2013 22:28,12,9,2013,,,,,,,,,,,,,,
Food,5/7/2013 7:43,5,7,2013,,,,,,,,,,,,,,
Agriculture,7/11/2016 6:56,7,11,2016,,,,,,,,,,,,,,
Housing,8/10/2014 10:40,8,10,2014,,,,,,,,,,,,,,
Personal Use,31/8/2017 6:45,31,8,2017,,,,,,,,,,,,,,
Agriculture,20/7/2015 13:42,20,7,2015,,,,,,,,,,,,,,
Retail,27/10/2014 19:20,27,10,2014,,,,,,,,,,,,,,
Food,13/9/2016 10:18,13,9,2016,,,,,,,,,,,,,,
Housing,15/8/2013 17:58,15,8,2013,,,,,,,,,,,,,,
Housing,27/11/2013 15:13,27,11,2013,,,,,,,,,,,,,,
Transportation,29/7/2015 23:57,29,7,2015,,,,,,,,,,,,,,
Food,14/9/2016 12:19,14,9,2016,,,,,,,,,,,,,,
Agriculture,6/12/2017 10:18,6,12,2017,,,,,,,,,,,,,,
Agriculture,21/12/2015 11:36,21,12,2015,,,,,,,,,,,,,,
Clothing,26/9/2013 7:58,26,9,2013,,,,,,,,,,,,,,
Retail,12/6/2013 4:05,12,6,2013,,,,,,,,,,,,,,
Retail,20/1/2017 17:48,20,1,2017,,,,,,,,,,,,,,
Services,12/5/2017 15:25,12,5,2017,,,,,,,,,,,,,,
Agriculture,5/12/2013 12:19,5,12,2013,,,,,,,,,,,,,,
Housing,17/12/2014 22:09,17,12,2014,,,,,,,,,,,,,,
Agriculture,14/5/2015 20:22,14,5,2015,,,,,,,,,,,,,,
Food,10/10/2013 20:35,10,10,2013,,,,,,,,,,,,,,
Housing,2/1/2015 18:28,2,1,2015,,,,,,,,,,,,,,
Retail,27/6/2013 8:33,27,6,2013,,,,,,,,,,,,,,
Agriculture,4/11/2016 18:37,4,11,2016,,,,,,,,,,,,,,
Food,28/5/2016 4:31,28,5,2016,,,,,,,,,,,,,,
Retail,6/8/2014 6:31,6,8,2014,,,,,,,,,,,,,,
Transportation,28/9/2013 7:53,28,9,2013,,,,,,,,,,,,,,
Agriculture,29/10/2015 5:47,29,10,2015,,,,,,,,,,,,,,
Food,26/2/2014 22:16,26,2,2014,,,,,,,,,,,,,,
Services,19/9/2013 18:09,19,9,2013,,,,,,,,,,,,,,
Retail,20/5/2014 16:10,20,5,2014,,,,,,,,,,,,,,
Agriculture,27/9/2013 16:14,27,9,2013,,,,,,,,,,,,,,
Construction,20/5/2015 5:38,20,5,2015,,,,,,,,,,,,,,
Housing,17/9/2014 17:22,17,9,2014,,,,,,,,,,,,,,
Retail,13/8/2013 16:58,13,8,2013,,,,,,,,,,,,,,
Transportation,31/5/2013 9:16,31,5,2013,,,,,,,,,,,,,,
Retail,16/9/2016 22:01,16,9,2016,,,,,,,,,,,,,,
Agriculture,21/4/2017 6:00,21,4,2017,,,,,,,,,,,,,,
Transportation,4/12/2017 11:42,4,12,2017,,,,,,,,,,,,,,
Food,19/9/2017 11:13,19,9,2017,,,,,,,,,,,,,,
Housing,8/10/2013 16:34,8,10,2013,,,,,,,,,,,,,,
Services,24/7/2013 21:39,24,7,2013,,,,,,,,,,,,,,
Clothing,20/10/2014 17:33,20,10,2014,,,,,,,,,,,,,,
Agriculture,25/1/2017 15:34,25,1,2017,,,,,,,,,,,,,,
Retail,3/6/2013 11:31,3,6,2013,,,,,,,,,,,,,,
Agriculture,13/1/2014 4:21,13,1,2014,,,,,,,,,,,,,,
Clothing,6/7/2016 16:36,6,7,2016,,,,,,,,,,,,,,
Clothing,13/5/2015 6:09,13,5,2015,,,,,,,,,,,,,,
Housing,21/4/2015 12:00,21,4,2015,,,,,,,,,,,,,,
Housing,9/9/2014 17:32,9,9,2014,,,,,,,,,,,,,,
Services,5/11/2014 6:59,5,11,2014,,,,,,,,,,,,,,
Services,5/6/2013 21:55,5,6,2013,,,,,,,,,,,,,,
Agriculture,9/8/2013 16:36,9,8,2013,,,,,,,,,,,,,,
Agriculture,21/5/2017 11:52,21,5,2017,,,,,,,,,,,,,,
Construction,28/6/2013 14:18,28,6,2013,,,,,,,,,,,,,,
Agriculture,28/9/2016 19:48,28,9,2016,,,,,,,,,,,,,,
Agriculture,1/8/2016 7:03,1,8,2016,,,,,,,,,,,,,,
Retail,23/4/2015 21:20,23,4,2015,,,,,,,,,,,,,,
Retail,6/7/2015 2:50,6,7,2015,,,,,,,,,,,,,,
Agriculture,10/10/2017 5:26,10,10,2017,,,,,,,,,,,,,,
Retail,3/8/2017 15:29,3,8,2017,,,,,,,,,,,,,,
Retail,19/11/2015 22:01,19,11,2015,,,,,,,,,,,,,,
Agriculture,10/10/2017 13:18,10,10,2017,,,,,,,,,,,,,,
Services,26/8/2013 21:35,26,8,2013,,,,,,,,,,,,,,
Food,6/7/2017 13:52,6,7,2017,,,,,,,,,,,,,,
Agriculture,26/11/2013 10:59,26,11,2013,,,,,,,,,,,,,,
Retail,3/7/2015 5:03,3,7,2015,,,,,,,,,,,,,,
Services,3/6/2013 12:01,3,6,2013,,,,,,,,,,,,,,
Transportation,21/10/2013 10:26,21,10,2013,,,,,,,,,,,,,,
Retail,28/9/2017 1:27,28,9,2017,,,,,,,,,,,,,,
Agriculture,3/2/2017 2:51,3,2,2017,,,,,,,,,,,,,,
Agriculture,28/7/2017 11:00,28,7,2017,,,,,,,,,,,,,,
Housing,30/5/2013 11:44,30,5,2013,,,,,,,,,,,,,,
Agriculture,24/10/2013 20:37,24,10,2013,,,,,,,,,,,,,,
Retail,30/6/2016 2:45,30,6,2016,,,,,,,,,,,,,,
Agriculture,25/1/2017 7:49,25,1,2017,,,,,,,,,,,,,,
Food,30/4/2015 15:36,30,4,2015,,,,,,,,,,,,,,
Agriculture,13/6/2017 8:33,13,6,2017,,,,,,,,,,,,,,
Clothing,31/8/2015 20:31,31,8,2015,,,,,,,,,,,,,,
Retail,29/10/2015 19:52,29,10,2015,,,,,,,,,,,,,,
Agriculture,12/9/2017 14:45,12,9,2017,,,,,,,,,,,,,,
Services,28/11/2017 9:48,28,11,2017,,,,,,,,,,,,,,
Retail,7/6/2016 8:50,7,6,2016,,,,,,,,,,,,,,
Food,11/6/2014 7:34,11,6,2014,,,,,,,,,,,,,,
Retail,25/6/2015 18:18,25,6,2015,,,,,,,,,,,,,,
Agriculture,14/4/2017 10:57,14,4,2017,,,,,,,,,,,,,,
Services,9/8/2013 8:18,9,8,2013,,,,,,,,,,,,,,
Transportation,27/12/2016 6:01,27,12,2016,,,,,,,,,,,,,,
Food,14/8/2017 1:52,14,8,2017,,,,,,,,,,,,,,
Retail,10/5/2016 8:16,10,5,2016,,,,,,,,,,,,,,
Agriculture,16/9/2013 0:22,16,9,2013,,,,,,,,,,,,,,
Health,5/7/2013 17:04,5,7,2013,,,,,,,,,,,,,,
Agriculture,27/7/2016 9:45,27,7,2016,,,,,,,,,,,,,,
Agriculture,4/6/2015 16:47,4,6,2015,,,,,,,,,,,,,,
Agriculture,25/6/2015 20:57,25,6,2015,,,,,,,,,,,,,,
