LOAN_AMOUNT,SECTOR_NAME,POSTED_TIME,day,month,year,,,,,,,,,,,,,,
650,Agriculture,18/11/2016 13:16,18,11,2016,,,,,,,,,,,,,,
2300,Food,28/6/2013 11:10,28,6,2013,,,,,,,,,,,,,,
4500,Transportation,8/1/2014 12:21,8,1,2014,,,,,,,,,,,,,,
500,Services,6/7/2016 15:59,6,7,2016,,,,,,,,,,,,,,
1625,Agriculture,19/11/2015 20:43,19,11,2015,,,,,,,,,,,,,,
750,Agriculture,14/5/2014 16:42,14,5,2014,,,,,,,,,,,,,,
2550,Agriculture,3/10/2013 7:45,3,10,2013,,,,,,,,,,,,,,
300,Agriculture,7/7/2016 20:17,7,7,2016,,,,,,,,,,,,,,
800,Retail,28/8/2015 16:54,28,8,2015,,,,,,,,,,,,,,
2200,Agriculture,29/9/2017 4:41,29,9,2017,,,,,,,,,,,,,,
425,Retail,13/5/2016 15:31,13,5,2016,,,,,,,,,,,,,,
2525,Agriculture,26/1/2015 9:52,26,1,2015,,,,,,,,,,,,,,
1100,Food,14/5/2015 16:01,14,5,2015,,,,,,,,,,,,,,
1500,Housing,23/8/2013 10:45,23,8,2013,,,,,,,,,,,,,,
825,Retail,22/4/2015 8:41,22,4,2015,,,,,,,,,,,,,,
800,Agriculture,27/5/2013 8:57,27,5,2013,,,,,,,,,,,,,,
3750,Housing,19/12/2014 8:45,19,12,2014,,,,,,,,,,,,,,
450,Services,19/11/2016 7:13,19,11,2016,,,,,,,,,,,,,,
500,Retail,26/9/2013 10:10,26,9,2013,,,,,,,,,,,,,,
4925,Housing,1/10/2013 7:09,1,10,2013,,,,,,,,,,,,,,
1675,Services,12/2/2015 16:38,12,2,2015,,,,,,,,,,,,,,
1225,Agriculture,9/10/2015 21:34,9,10,2015,,,,,,,,,,,,,,
1200,Retail,12/10/2013 13:29,12,10,2013,,,,,,,,,,,,,,
525,Services,7/6/2015 18:15,7,6,2015,,,,,,,,,,,,,,
475,Clothing,4/10/2017 10:20,4,10,2017,,,,,,,,,,,,,,
1025,Retail,7/10/2014 17:47,7,10,2014,,,,,,,,,,,,,,
3725,Agriculture,16/6/2014 20:32,16,6,2014,,,,,,,,,,,,,,
4975,Services,23/12/2015 14:26,23,12,2015,,,,,,,,,,,,,,
775,Agriculture,21/5/2017 17:49,21,5,2017,,,,,,,,,,,,,,
2500,Agriculture,28/9/2013 13:52,28,9,2013,,,,,,,,,,,,,,
1100,Services,3/11/2014 13:36,3,11,2014,,,,,,,,,,,,,,
2475,Food,11/12/2013 12:19,11,12,2013,,,,,,,,,,,,,,
1000,Food,10/8/2017 20:20,10,8,2017,,,,,,,,,,,,,,
1075,Retail,4/6/2013 19:10,4,6,2013,,,,,,,,,,,,,,
1525,Clothing,4/7/2014 14:50,4,7,2014,,,,,,,,,,,,,,
600,Retail,5/8/2015 5:32,5,8,2015,,,,,,,,,,,,,,
1025,Agriculture,23/12/2016 20:24,23,12,2016,,,,,,,,,,,,,,
775,Agriculture,31/8/2015 7:53,31,8,2015,,,,,,,,,,,,,,
1050,Agriculture,29/12/2014 3:11,29,12,2014,,,,,,,,,,,,,,
600,Food,17/12/2014 18:26,17,12,2014,,,,,,,,,,,,,,
3400,Clothing,27/6/2013 14:31,27,6,2013,,,,,,,,,,,,,,
1150,Agriculture,14/11/2015 12:07,14,11,2015,,,,,,,,,,,,,,
1200,Personal Use,26/9/2014 15:14,26,9,2014,,,,,,,,,,,,,,
2050,Health,4/3/2016 7:47,4,3,2016,,,,,,,,,,,,,,
1100,Services,2/2/2016 21:29,2,2,2016,,,,,,,,,,,,,,
1300,Retail,17/8/2013 12:01,17,8,2013,,,,,,,,,,,,,,
1125,Agriculture,6/11/2014 13:51,6,11,2014,,,,,,,,,,,,,,
500,Agriculture,8/7/2016 15:36,8,7,2016,,,,,,,,,,,,,,
475,Agriculture,20/1/2016 12:13,20,1,2016,,,,,,,,,,,,,,
1500,Food,27/11/2014 23:13,27,11,2014,,,,,,,,,,,,,,
1500,Retail,29/7/2015 17:12,29,7,2015,,,,,,,,,,,,,,
1150,Transportation,30/7/2013 6:36,30,7,2013,,,,,,,,,,,,,,
750,Clothing,1/11/2014 3:29,1,11,2014,,,,,,,,,,,,,,
900,Agriculture,28/6/2017 4:30,28,6,2017,,,,,,,,,,,,,,
1825,Services,25/9/2013 11:12,25,9,2013,,,,,,,,,,,,,,
275,Agriculture,14/5/2015 9:12,14,5,2015,,,,,,,,,,,,,,
1450,Agriculture,4/12/2017 4:04,4,12,2017,,,,,,,,,,,,,,
2525,Agriculture,18/7/2014 17:28,18,7,2014,,,,,,,,,,,,,,
600,Clothing,4/6/2015 19:59,4,6,2015,,,,,,,,,,,,,,
1700,Agriculture,20/6/2013 22:25,20,6,2013,,,,,,,,,,,,,,
350,Agriculture,10/5/2016 15:45,10,5,2016,,,,,,,,,,,,,,
1400,Food,27/8/2014 20:56,27,8,2014,,,,,,,,,,,,,,
675,Retail,10/11/2014 2:00,10,11,2014,,,,,,,,,,,,,,
1375,Retail,28/9/2017 14:09,28,9,2017,,,,,,,,,,,,,,
400,Agriculture,2/11/2017 6:04,2,11,2017,,,,,,,,,,,,,,
850,Services,5/12/2017 15:13,5,12,2017,,,,,,,,,,,,,,
1700,Clothing,21/4/2015 8:38,21,4,2015,,,,,,,,,,,,,,
4375,Food,29/5/2013 22:35,29,5,2013,,,,,,,,,,,,,,
1050,Agriculture,22/3/2014 14:32,22,3,2014,,,,,,,,,,,,,,
2550,Services,26/6/2015 21:40,26,6,2015,,,,,,,,,,,,,,
1275,Clothing,26/5/2016 6:31,26,5,2016,,,,,,,,,,,,,,
3300,Food,28/6/2013 11:07,28,6,2013,,,,,,,,,,,,,,
1200,Agriculture,29/9/2017 7:10,29,9,2017,,,,,,,,,,,,,,
775,Agriculture,4/3/2015 9:13,4,3,2015,,,,,,,,,,,,,,
750,Housing,23/10/2013 21:51,23,10,2013,,,,,,,,,,,,,,
800,Housing,11/10/2013 17:51,11,10,2013,,,,,,,,,,,,,,
1275,Transportation,9/12/2015 6:29,9,12,2015,,,,,,,,,,,,,,
1425,Personal Use,14/6/2013 1:58,14,6,2013,,,,,,,,,,,,,,
2575,Agriculture,1/7/2015 8:59,1,7,2015,,,,,,,,,,,,,,
5450,Services,23/5/2013 19:32,23,5,2013,,,,,,,,,,,,,,
1500,Personal Use,20/12/2013 15:48,20,12,2013,,,,,,,,,,,,,,
1050,Food,14/1/2014 10:00,14,1,2014,,,,,,,,,,,,,,
450,Retail,30/6/2015 1:52,30,6,2015,,,,,,,,,,,,,,
1500,Agriculture,9/5/2015 17:01,9,5,2015,,,,,,,,,,,,,,
1050,Services,28/6/2013 17:55,28,6,2013,,,,,,,,,,,,,,
475,Transportation,6/12/2017 8:52,6,12,2017,,,,,,,,,,,,,,
2000,Retail,19/11/2013 8:55,19,11,2013,,,,,,,,,,,,,,
1075,Food,26/6/2016 22:39,26,6,2016,,,,,,,,,,,,,,
3650,Agriculture,27/10/2017 7:04,27,10,2017,,,,,,,,,,,,,,
4225,Agriculture,26/1/2017 13:32,26,1,2017,,,,,,,,,,,,,,
300,Retail,12/8/2016 20:02,12,8,2016,,,,,,,,,,,,,,
600,Housing,24/6/2015 14:33,24,6,2015,,,,,,,,,,,,,,
1675,Housing,10/10/2016 8:35,10,10,2016,,,,,,,,,,,,,,
1675,Health,18/11/2016 9:31,18,11,2016,,,,,,,,,,,,,,
1300,Agriculture,7/7/2017 21:39,7,7,2017,,,,,,,,,,,,,,
3000,Food,7/8/2017 6:17,7,8,2017,,,,,,,,,,,,,,
5450,Clothing,2/8/2013 22:34,2,8,2013,,,,,,,,,,,,,,
800,Food,22/4/2014 1:06,22,4,2014,,,,,,,,,,,,,,
975,Retail,10/7/2017 13:47,10,7,2017,,,,,,,,,,,,,,
1000,Retail,6/5/2014 12:21,6,5,2014,,,,,,,,,,,,,,
2550,Food,10/7/2013 11:23,10,7,2013,,,,,,,,,,,,,,
2125,Wholesale,12/8/2013 13:40,12,8,2013,,,,,,,,,,,,,,
1000,Clothing,20/9/2013 13:44,20,9,2013,,,,,,,,,,,,,,
800,Agriculture,21/7/2015 5:42,21,7,2015,,,,,,,,,,,,,,
1500,Housing,20/5/2015 19:15,20,5,2015,,,,,,,,,,,,,,
1100,Food,29/6/2015 6:34,29,6,2015,,,,,,,,,,,,,,
650,Agriculture,23/6/2016 12:06,23,6,2016,,,,,,,,,,,,,,
1000,Housing,29/7/2015 17:15,29,7,2015,,,,,,,,,,,,,,
1000,Housing,5/1/2015 15:37,5,1,2015,,,,,,,,,,,,,,
900,Housing,15/6/2013 16:36,15,6,2013,,,,,,,,,,,,,,
1775,Food,7/9/2017 10:24,7,9,2017,,,,,,,,,,,,,,
1400,Agriculture,22/7/2016 5:33,22,7,2016,,,,,,,,,,,,,,
925,Retail,2/7/2015 12:47,2,7,2015,,,,,,,,,,,,,,
1400,Food,6/9/2013 14:14,6,9,2013,,,,,,,,,,,,,,
5000,Retail,7/4/2016 13:56,7,4,2016,,,,,,,,,,,,,,
1350,Housing,17/9/2013 12:08,17,9,2013,,,,,,,,,,,,,,
1050,Food,16/4/2014 23:08,16,4,2014,,,,,,,,,,,,,,
1600,Agriculture,2/6/2016 16:19,2,6,2016,,,,,,,,,,,,,,
1450,Agriculture,6/10/2017 19:26,6,10,2017,,,,,,,,,,,,,,
1800,Food,17/9/2013 9:49,17,9,2013,,,,,,,,,,,,,,
575,Food,20/8/2015 9:53,20,8,2015,,,,,,,,,,,,,,
875,Food,19/1/2016 12:37,19,1,2016,,,,,,,,,,,,,,
500,Retail,4/11/2015 3:40,4,11,2015,,,,,,,,,,,,,,
4225,Housing,30/12/2014 7:45,30,12,2014,,,,,,,,,,,,,,
1500,Housing,17/6/2013 12:44,17,6,2013,,,,,,,,,,,,,,
700,Retail,19/8/2014 16:41,19,8,2014,,,,,,,,,,,,,,
1425,Retail,14/1/2015 8:18,14,1,2015,,,,,,,,,,,,,,
1325,Retail,23/5/2013 20:33,23,5,2013,,,,,,,,,,,,,,
675,Personal Use,20/12/2016 12:26,20,12,2016,,,,,,,,,,,,,,
1150,Retail,11/11/2016 23:36,11,11,2016,,,,,,,,,,,,,,
400,Food,8/9/2014 6:04,8,9,2014,,,,,,,,,,,,,,
500,Retail,29/11/2017 9:22,29,11,2017,,,,,,,,,,,,,,
3050,Agriculture,30/12/2014 2:23,30,12,2014,,,,,,,,,,,,,,
3000,Retail,15/9/2017 15:21,15,9,2017,,,,,,,,,,,,,,
2125,Clothing,5/6/2013 5:29,5,6,2013,,,,,,,,,,,,,,
1000,Personal Use,26/6/2014 16:32,26,6,2014,,,,,,,,,,,,,,
3000,Housing,19/12/2014 8:47,19,12,2014,,,,,,,,,,,,,,
3000,Retail,29/8/2013 12:48,29,8,2013,,,,,,,,,,,,,,
600,Agriculture,16/11/2017 10:15,16,11,2017,,,,,,,,,,,,,,
1550,Agriculture,30/5/2013 8:48,30,5,2013,,,,,,,,,,,,,,
400,Agriculture,2/6/2016 15:20,2,6,2016,,,,,,,,,,,,,,
475,Retail,5/12/2017 8:29,5,12,2017,,,,,,,,,,,,,,
1500,Clothing,17/1/2017 10:46,17,1,2017,,,,,,,,,,,,,,
900,Agriculture,3/7/2013 23:00,3,7,2013,,,,,,,,,,,,,,
1500,Housing,25/9/2016 8:51,25,9,2016,,,,,,,,,,,,,,
875,Food,1/2/2016 14:20,1,2,2016,,,,,,,,,,,,,,
1450,Food,12/7/2013 21:42,12,7,2013,,,,,,,,,,,,,,
475,Clothing,18/1/2016 13:22,18,1,2016,,,,,,,,,,,,,,
5450,Retail,19/12/2013 22:22,19,12,2013,,,,,,,,,,,,,,
1200,Agriculture,2/10/2013 8:51,2,10,2013,,,,,,,,,,,,,,
700,Agriculture,29/6/2016 7:14,29,6,2016,,,,,,,,,,,,,,
550,Retail,17/12/2014 8:45,17,12,2014,,,,,,,,,,,,,,
950,Clothing,20/1/2015 20:44,20,1,2015,,,,,,,,,,,,,,
1575,Retail,30/9/2013 2:20,30,9,2013,,,,,,,,,,,,,,
750,Food,21/3/2016 12:24,21,3,2016,,,,,,,,,,,,,,
1175,Agriculture,26/6/2015 12:02,26,6,2015,,,,,,,,,,,,,,
450,Retail,7/10/2015 11:17,7,10,2015,,,,,,,,,,,,,,
1225,Housing,8/7/2013 17:03,8,7,2013,,,,,,,,,,,,,,
400,Retail,5/10/2015 7:42,5,10,2015,,,,,,,,,,,,,,
1500,Agriculture,23/4/2014 17:00,23,4,2014,,,,,,,,,,,,,,
800,Food,12/10/2016 20:46,12,10,2016,,,,,,,,,,,,,,
1225,Transportation,8/8/2013 13:59,8,8,2013,,,,,,,,,,,,,,
525,Food,25/11/2015 15:07,25,11,2015,,,,,,,,,,,,,,
800,Clothing,29/11/2017 15:57,29,11,2017,,,,,,,,,,,,,,
1500,Personal Use,28/5/2013 22:41,28,5,2013,,,,,,,,,,,,,,
3000,Clothing,20/9/2013 7:30,20,9,2013,,,,,,,,,,,,,,
1200,Food,25/6/2015 15:09,25,6,2015,,,,,,,,,,,,,,
1075,Services,17/7/2017 15:24,17,7,2017,,,,,,,,,,,,,,
1000,Retail,14/9/2015 14:51,14,9,2015,,,,,,,,,,,,,,
1000,Agriculture,28/10/2014 17:42,28,10,2014,,,,,,,,,,,,,,
1550,Services,2/7/2014 14:22,2,7,2014,,,,,,,,,,,,,,
1800,Food,25/10/2014 10:21,25,10,2014,,,,,,,,,,,,,,
1650,Food,26/7/2016 17:06,26,7,2016,,,,,,,,,,,,,,
3000,Transportation,12/6/2013 8:07,12,6,2013,,,,,,,,,,,,,,
3375,Personal Use,25/10/2017 7:48,25,10,2017,,,,,,,,,,,,,,
1700,Retail,17/5/2017 11:26,17,5,2017,,,,,,,,,,,,,,
600,Personal Use,28/5/2017 3:20,28,5,2017,,,,,,,,,,,,,,
2525,Personal Use,24/7/2013 8:13,24,7,2013,,,,,,,,,,,,,,
1500,Agriculture,22/5/2014 21:54,22,5,2014,,,,,,,,,,,,,,
825,Housing,31/8/2015 6:20,31,8,2015,,,,,,,,,,,,,,
3350,Education,6/11/2014 2:35,6,11,2014,,,,,,,,,,,,,,
975,Agriculture,29/8/2013 7:10,29,8,2013,,,,,,,,,,,,,,
4700,Agriculture,11/12/2013 9:46,11,12,2013,,,,,,,,,,,,,,
1050,Housing,24/10/2013 8:53,24,10,2013,,,,,,,,,,,,,,
350,Agriculture,25/5/2016 13:29,25,5,2016,,,,,,,,,,,,,,
825,Agriculture,9/5/2015 5:37,9,5,2015,,,,,,,,,,,,,,
850,Agriculture,3/6/2013 12:45,3,6,2013,,,,,,,,,,,,,,
1000,Agriculture,26/5/2017 10:50,26,5,2017,,,,,,,,,,,,,,
975,Retail,3/11/2017 7:27,3,11,2017,,,,,,,,,,,,,,
525,Food,14/5/2015 7:46,14,5,2015,,,,,,,,,,,,,,
1000,Agriculture,9/5/2016 14:13,9,5,2016,,,,,,,,,,,,,,
2025,Retail,17/9/2015 7:45,17,9,2015,,,,,,,,,,,,,,
2100,Agriculture,3/10/2013 5:22,3,10,2013,,,,,,,,,,,,,,
2100,Housing,9/12/2013 6:52,9,12,2013,,,,,,,,,,,,,,
900,Services,17/6/2015 9:42,17,6,2015,,,,,,,,,,,,,,
3100,Agriculture,30/6/2016 10:03,30,6,2016,,,,,,,,,,,,,,
5600,Agriculture,11/2/2014 8:07,11,2,2014,,,,,,,,,,,,,,
975,Agriculture,6/1/2016 7:25,6,1,2016,,,,,,,,,,,,,,
1500,Retail,13/7/2013 15:53,13,7,2013,,,,,,,,,,,,,,
675,Food,7/6/2015 15:26,7,6,2015,,,,,,,,,,,,,,
1075,Services,10/10/2013 18:54,10,10,2013,,,,,,,,,,,,,,
4325,Agriculture,5/12/2013 9:42,5,12,2013,,,,,,,,,,,,,,
2000,Retail,6/6/2013 9:28,6,6,2013,,,,,,,,,,,,,,
1200,Agriculture,29/6/2017 20:14,29,6,2017,,,,,,,,,,,,,,
825,Services,22/5/2016 4:21,22,5,2016,,,,,,,,,,,,,,
10000,Clothing,14/8/2013 17:06,14,8,2013,,,,,,,,,,,,,,
2475,Transportation,20/9/2013 7:33,20,9,2013,,,,,,,,,,,,,,
1450,Agriculture,4/9/2015 12:11,4,9,2015,,,,,,,,,,,,,,
1500,Personal Use,15/7/2014 14:35,15,7,2014,,,,,,,,,,,,,,
1050,Transportation,24/9/2013 8:42,24,9,2013,,,,,,,,,,,,,,
1000,Agriculture,6/1/2015 11:06,6,1,2015,,,,,,,,,,,,,,
825,Agriculture,29/10/2015 16:50,29,10,2015,,,,,,,,,,,,,,
975,Agriculture,20/5/2017 5:52,20,5,2017,,,,,,,,,,,,,,
2075,Food,12/5/2016 12:16,12,5,2016,,,,,,,,,,,,,,
1050,Agriculture,28/12/2016 11:38,28,12,2016,,,,,,,,,,,,,,
350,Housing,15/8/2014 20:39,15,8,2014,,,,,,,,,,,,,,
3150,Housing,11/7/2013 8:39,11,7,2013,,,,,,,,,,,,,,
3050,Agriculture,3/9/2015 14:23,3,9,2015,,,,,,,,,,,,,,
1475,Services,20/9/2013 9:18,20,9,2013,,,,,,,,,,,,,,
2000,Clothing,25/8/2013 15:10,25,8,2013,,,,,,,,,,,,,,
4750,Agriculture,11/12/2013 8:37,11,12,2013,,,,,,,,,,,,,,
2350,Agriculture,20/8/2013 21:08,20,8,2013,,,,,,,,,,,,,,
2100,Agriculture,19/5/2016 14:39,19,5,2016,,,,,,,,,,,,,,
500,Agriculture,20/4/2015 20:57,20,4,2015,,,,,,,,,,,,,,
1000,Agriculture,26/9/2016 22:35,26,9,2016,,,,,,,,,,,,,,
1375,Retail,14/10/2015 12:49,14,10,2015,,,,,,,,,,,,,,
7075,Food,25/10/2016 15:17,25,10,2016,,,,,,,,,,,,,,
400,Retail,13/10/2017 6:10,13,10,2017,,,,,,,,,,,,,,
725,Education,12/11/2014 12:35,12,11,2014,,,,,,,,,,,,,,
1000,Agriculture,16/1/2014 15:35,16,1,2014,,,,,,,,,,,,,,
3725,Food,6/9/2014 10:52,6,9,2014,,,,,,,,,,,,,,
625,Clothing,27/6/2015 14:13,27,6,2015,,,,,,,,,,,,,,
1550,Retail,4/12/2013 21:01,4,12,2013,,,,,,,,,,,,,,
500,Housing,9/10/2013 16:20,9,10,2013,,,,,,,,,,,,,,
1275,Housing,22/6/2013 23:15,22,6,2013,,,,,,,,,,,,,,
1500,Retail,31/7/2014 4:29,31,7,2014,,,,,,,,,,,,,,
1475,Housing,18/11/2016 13:03,18,11,2016,,,,,,,,,,,,,,
500,Agriculture,26/5/2017 8:04,26,5,2017,,,,,,,,,,,,,,
525,Retail,27/11/2017 22:02,27,11,2017,,,,,,,,,,,,,,
1000,Clothing,4/4/2014 16:02,4,4,2014,,,,,,,,,,,,,,
400,Transportation,23/5/2016 12:36,23,5,2016,,,,,,,,,,,,,,
675,Retail,5/12/2017 12:25,5,12,2017,,,,,,,,,,,,,,
800,Retail,6/11/2014 5:53,6,11,2014,,,,,,,,,,,,,,
1975,Housing,1/9/2014 13:07,1,9,2014,,,,,,,,,,,,,,
1425,Clothing,8/8/2017 5:30,8,8,2017,,,,,,,,,,,,,,
1200,Retail,28/6/2017 21:13,28,6,2017,,,,,,,,,,,,,,
2425,Agriculture,26/7/2013 13:04,26,7,2013,,,,,,,,,,,,,,
750,Services,10/10/2013 15:29,10,10,2013,,,,,,,,,,,,,,
1550,Transportation,29/9/2015 22:06,29,9,2015,,,,,,,,,,,,,,
2775,Agriculture,3/7/2015 10:04,3,7,2015,,,,,,,,,,,,,,
1325,Housing,31/5/2016 14:18,31,5,2016,,,,,,,,,,,,,,
2100,Health,2/6/2016 12:37,2,6,2016,,,,,,,,,,,,,,
1275,Agriculture,14/6/2013 11:04,14,6,2013,,,,,,,,,,,,,,
2100,Construction,12/5/2015 15:05,12,5,2015,,,,,,,,,,,,,,
1000,Housing,27/11/2014 11:34,27,11,2014,,,,,,,,,,,,,,
400,Services,26/5/2016 16:48,26,5,2016,,,,,,,,,,,,,,
775,Housing,22/12/2016 11:40,22,12,2016,,,,,,,,,,,,,,
2550,Food,2/7/2013 12:00,2,7,2013,,,,,,,,,,,,,,
5925,Retail,19/2/2014 21:59,19,2,2014,,,,,,,,,,,,,,
600,Construction,30/6/2016 12:19,30,6,2016,,,,,,,,,,,,,,
450,Services,11/11/2017 11:45,11,11,2017,,,,,,,,,,,,,,
500,Retail,22/3/2017 6:02,22,3,2017,,,,,,,,,,,,,,
450,Agriculture,29/5/2017 12:57,29,5,2017,,,,,,,,,,,,,,
1500,Agriculture,28/8/2017 11:42,28,8,2017,,,,,,,,,,,,,,
1150,Education,9/11/2016 10:13,9,11,2016,,,,,,,,,,,,,,
2825,Education,9/9/2014 12:49,9,9,2014,,,,,,,,,,,,,,
900,Agriculture,9/11/2017 9:26,9,11,2017,,,,,,,,,,,,,,
600,Food,26/5/2017 10:55,26,5,2017,,,,,,,,,,,,,,
1000,Retail,5/8/2016 15:50,5,8,2016,,,,,,,,,,,,,,
1025,Agriculture,13/6/2013 11:59,13,6,2013,,,,,,,,,,,,,,
375,Retail,18/9/2015 19:35,18,9,2015,,,,,,,,,,,,,,
700,Retail,30/3/2016 17:19,30,3,2016,,,,,,,,,,,,,,
1250,Agriculture,10/6/2014 8:45,10,6,2014,,,,,,,,,,,,,,
1500,Housing,14/12/2013 13:56,14,12,2013,,,,,,,,,,,,,,
1525,Clothing,1/10/2014 6:53,1,10,2014,,,,,,,,,,,,,,
1200,Agriculture,4/6/2013 15:52,4,6,2013,,,,,,,,,,,,,,
2000,Housing,24/5/2013 17:01,24,5,2013,,,,,,,,,,,,,,
500,Agriculture,27/8/2014 17:21,27,8,2014,,,,,,,,,,,,,,
1200,Clothing,27/9/2013 8:23,27,9,2013,,,,,,,,,,,,,,
925,Retail,12/10/2017 16:22,12,10,2017,,,,,,,,,,,,,,
3825,Food,29/7/2013 9:18,29,7,2013,,,,,,,,,,,,,,
575,Food,5/8/2014 8:50,5,8,2014,,,,,,,,,,,,,,
3600,Agriculture,11/11/2017 5:25,11,11,2017,,,,,,,,,,,,,,
975,Food,30/10/2014 3:21,30,10,2014,,,,,,,,,,,,,,
600,Agriculture,2/4/2014 15:46,2,4,2014,,,,,,,,,,,,,,
1500,Food,28/10/2016 20:38,28,10,2016,,,,,,,,,,,,,,
550,Agriculture,21/7/2016 13:44,21,7,2016,,,,,,,,,,,,,,
800,Housing,22/2/2014 17:36,22,2,2014,,,,,,,,,,,,,,
1000,Agriculture,22/6/2015 14:37,22,6,2015,,,,,,,,,,,,,,
1175,Retail,11/6/2014 11:15,11,6,2014,,,,,,,,,,,,,,
900,Agriculture,25/11/2016 15:38,25,11,2016,,,,,,,,,,,,,,
650,Agriculture,30/3/2015 9:01,30,3,2015,,,,,,,,,,,,,,
850,Agriculture,22/4/2015 13:06,22,4,2015,,,,,,,,,,,,,,
500,Services,22/12/2016 9:33,22,12,2016,,,,,,,,,,,,,,
1475,Clothing,13/5/2016 18:37,13,5,2016,,,,,,,,,,,,,,
1525,Retail,4/7/2014 15:27,4,7,2014,,,,,,,,,,,,,,
1050,Food,22/4/2014 21:01,22,4,2014,,,,,,,,,,,,,,
600,Clothing,20/7/2017 19:24,20,7,2017,,,,,,,,,,,,,,
800,Food,22/7/2016 13:40,22,7,2016,,,,,,,,,,,,,,
425,Retail,3/11/2014 9:47,3,11,2014,,,,,,,,,,,,,,
1200,Retail,11/3/2016 12:09,11,3,2016,,,,,,,,,,,,,,
1500,Transportation,3/10/2017 3:32,3,10,2017,,,,,,,,,,,,,,
1600,Housing,27/9/2014 17:45,27,9,2014,,,,,,,,,,,,,,
2425,Food,21/8/2013 10:29,21,8,2013,,,,,,,,,,,,,,
5250,Entertainment,5/7/2013 14:32,5,7,2013,,,,,,,,,,,,,,
700,Health,30/8/2015 18:58,30,8,2015,,,,,,,,,,,,,,
2400,Agriculture,4/3/2015 10:39,4,3,2015,,,,,,,,,,,,,,
275,Agriculture,11/9/2017 13:30,11,9,2017,,,,,,,,,,,,,,
925,Transportation,19/8/2014 9:23,19,8,2014,,,,,,,,,,,,,,
1000,Services,17/5/2013 4:10,17,5,2013,,,,,,,,,,,,,,
300,Retail,2/10/2015 3:47,2,10,2015,,,,,,,,,,,,,,
1050,Agriculture,20/7/2016 12:15,20,7,2016,,,,,,,,,,,,,,
700,Retail,29/8/2013 18:06,29,8,2013,,,,,,,,,,,,,,
975,Clothing,30/6/2017 11:07,30,6,2017,,,,,,,,,,,,,,
900,Retail,23/5/2016 13:56,23,5,2016,,,,,,,,,,,,,,
1175,Retail,28/11/2017 14:30,28,11,2017,,,,,,,,,,,,,,
1175,Agriculture,25/8/2014 10:44,25,8,2014,,,,,,,,,,,,,,
825,Agriculture,30/9/2015 15:11,30,9,2015,,,,,,,,,,,,,,
1100,Agriculture,5/8/2015 3:30,5,8,2015,,,,,,,,,,,,,,
1275,Retail,11/6/2013 15:26,11,6,2013,,,,,,,,,,,,,,
1925,Health,20/5/2016 6:46,20,5,2016,,,,,,,,,,,,,,
925,Agriculture,25/1/2017 12:01,25,1,2017,,,,,,,,,,,,,,
1500,Agriculture,18/6/2015 17:53,18,6,2015,,,,,,,,,,,,,,
1425,Education,27/9/2016 6:34,27,9,2016,,,,,,,,,,,,,,
950,Agriculture,13/6/2015 16:17,13,6,2015,,,,,,,,,,,,,,
1975,Agriculture,10/7/2015 10:25,10,7,2015,,,,,,,,,,,,,,
1325,Agriculture,21/1/2016 3:58,21,1,2016,,,,,,,,,,,,,,
700,Agriculture,28/10/2015 17:07,28,10,2015,,,,,,,,,,,,,,
950,Food,14/9/2015 12:28,14,9,2015,,,,,,,,,,,,,,
1000,Agriculture,12/7/2013 20:31,12,7,2013,,,,,,,,,,,,,,
525,Agriculture,21/7/2016 21:18,21,7,2016,,,,,,,,,,,,,,
800,Agriculture,2/10/2013 20:44,2,10,2013,,,,,,,,,,,,,,
2950,Agriculture,3/10/2013 12:36,3,10,2013,,,,,,,,,,,,,,
1000,Agriculture,26/9/2014 21:17,26,9,2014,,,,,,,,,,,,,,
300,Services,11/1/2017 4:48,11,1,2017,,,,,,,,,,,,,,
750,Housing,24/6/2015 21:52,24,6,2015,,,,,,,,,,,,,,
975,Clothing,4/7/2014 14:45,4,7,2014,,,,,,,,,,,,,,
750,Clothing,27/9/2017 16:59,27,9,2017,,,,,,,,,,,,,,
1000,Clothing,13/11/2015 20:18,13,11,2015,,,,,,,,,,,,,,
1600,Agriculture,3/7/2013 8:14,3,7,2013,,,,,,,,,,,,,,
1250,Agriculture,27/11/2014 10:21,27,11,2014,,,,,,,,,,,,,,
525,Housing,31/5/2016 8:55,31,5,2016,,,,,,,,,,,,,,
4950,Construction,5/8/2015 10:01,5,8,2015,,,,,,,,,,,,,,
1100,Transportation,31/8/2015 9:51,31,8,2015,,,,,,,,,,,,,,
1000,Food,11/11/2014 8:25,11,11,2014,,,,,,,,,,,,,,
1925,Agriculture,27/11/2014 11:28,27,11,2014,,,,,,,,,,,,,,
1000,Retail,2/7/2013 19:39,2,7,2013,,,,,,,,,,,,,,
925,Services,31/5/2015 13:16,31,5,2015,,,,,,,,,,,,,,
3600,Transportation,18/10/2013 11:24,18,10,2013,,,,,,,,,,,,,,
550,Housing,30/9/2016 6:27,30,9,2016,,,,,,,,,,,,,,
4575,Agriculture,6/12/2013 10:45,6,12,2013,,,,,,,,,,,,,,
4825,Services,23/4/2015 19:19,23,4,2015,,,,,,,,,,,,,,
3000,Agriculture,11/9/2013 5:36,11,9,2013,,,,,,,,,,,,,,
500,Housing,7/10/2013 13:55,7,10,2013,,,,,,,,,,,,,,
2300,Agriculture,17/4/2015 10:50,17,4,2015,,,,,,,,,,,,,,
