name,latitude_deg,longitude_deg,iso_country,municipality,elevation_ft
Dembidollo Airport,8.553999900817871,34.858001708984375,ET,Dembidollo,5200
Debra Marcos Airport,10.350000381469727,37.71699905395508,ET,Debra Marcos,8136
Dodola Airport,7.020559787750244,39.05110168457031,ET,Dodola,8234
Aba Tenna Dejazmach Yilma International Airport,9.624699592590332,41.85419845581055,ET,Dire Dawa,3827
Debre Tabor Airport,11.967000007629395,38,ET,Debre Tabor,8490
Fincha Airport,9.583000183105469,37.349998474121094,ET,Fincha,7600
Robe Airport,7.1160634,40.0463033,ET,Goba,7892
Ghinnir Airport,7.15000009537,40.716999054,ET,Ghinnir,6499
Gambella Airport,8.12876033782959,34.5630989074707,ET,Gambela,1614
Gonder Airport,12.51990032196045,37.433998107910156,ET,Gondar,6449
Gode Airport,5.93513011932,43.5786018372,ET,Gode,834
Gore Airport,8.1614,35.5529,ET,Gore,6580
Harar Meda Airport,8.7163,39.0059,ET,Debre Zeyit,0
Humera Airport,14.25,36.58300018310547,ET,Humera,1930
Wilwal International Airport,9.3325,42.9121,ET,Jijiga,5954
Jimma Airport,7.66609001159668,36.81660079956055,ET,Jimma,5500
Kabri Dehar Airport,6.734000205993652,44.25299835205078,ET,Kabri Dehar,1800
Kelafo East Airport,5.6570000648498535,44.349998474121094,ET,Kelafo,1730
Awassa Airport,7.066999912261963,38.5,ET,Awassa,5450
Lalibella Airport,11.975000381469727,38.97999954223633,ET,Lalibela,6506
Mekane Selam Airport,10.7254,38.7415,ET,Mekane Selam,8405
Tume Airport,5.833000183105469,35.53300094604492,ET,Maji,2500
Mekele Airport,13.467399597167969,39.53350067138672,ET,,7396
Masslo Airport,6.408060073852539,39.723899841308594,ET,Masslo,4180
Metema Airport,12.932999610899998,36.1669998169,ET,Metema,2650
Mendi Airport,9.767000198364258,35.099998474121094,ET,Mendi,5500
Mui River Airport,5.8646,35.7485,ET,Omo National Park,1834
Mizan Teferi Airport,6.9571,35.5547,ET,Mizan Teferi,4396
Negele Airport,5.2897,39.7023,ET,Negele Borana,5230
Nejjo Airport,9.550000190734863,35.46699905395508,ET,Nejjo,6150
Nekemte Airport,9.050000190734863,36.599998474121094,ET,Nekemte,6500
Soddu Airport,6.816999912261963,37.75,ET,Soddu,6400
Sheik Hussein Airport,7.150000095367432,40.56700134277344,ET,Sheik Hussein,6500
Semera Airport,11.7875,40.9915,ET,Semera,1390
Asosa Airport,10.018500328063965,34.586299896240234,ET,Asosa,5100
Tippi Airport,7.2024,35415,ET,Tippi,1100
Waca Airport,7.166999816894531,37.16699981689453,ET,Waca,4200
Warder Airport,6.9724,45.3334,ET,Warder,1850
Haycock Airport,65.20099639889999,-161.156997681,US,Haycock,175
Hatzfeldhaven Airport,-4.4033,145.2056,PG,Hatzfeldhaven,26
Bujumbura International Airport,-3.3240199089050293,29.318500518798828,BI,Bujumbura,2582
Gitega Airport,-3.4172093868255615,29.91130828857422,BI,Gitega,5741
Gihohi Airport,-4.0342,30.1318,BI,Gihohi,4065
Kirundo Airport,-2.544772,30.094575,BI,Kirundo,4511
Alula Airport,11.9582,50748,SO,Alula,6
Baidoa Airport,3.102220058441162,43.62860107421875,SO,Baidoa,1820
Candala Airport,11.5,49.91699981689453,SO,Candala,9
Bardera Airport,2.336111,42.307778,SO,,4200
Eil Airport,7.916999816894531,49.79999923706055,SO,Eil,812
Bosaso Airport,11.275300025939941,49.14939880371094,SO,Bosaso,3
Gardo Airport,9.517000198364258,49.08300018310547,SO,Gardo,2632
Egal International Airport,9.518170356750488,44.08879852294922,SO,Hargeisa,4423
Berbera Airport,10.389200210571289,44.94110107421875,SO,Berbera,30
Lugh Ganane Airport,3.8124,42.5459,SO,Luuq,507
Kisimayu Airport,-0.3773530125617981,42.45920181274414,SO,,49
Aden Adde International Airport,2.0144400596618652,45.3046989440918,SO,Mogadishu,29
Belet Uen Airport,4.699999809265137,45.21699905395508,SO,Belet Uen,559
Obbia Airport,5.366666793823242,48.516666412353516,SO,Obbia,65
Galcaio Airport,6.78082990646,47.45470047,SO,Galcaio,975
Scusciuban Airport,10.300000190734863,50.233001708984375,SO,Scusciuban,1121
Erigavo Airport,10.642050549,47.3879814148,SO,Erigavo,5720
Burao Airport,9.5275,45.5549,SO,Burao,3400
Yusuf khayr Airport,90,180,SO,RAKO RAAXO,2252
Assa-Gueyla Airport,12.199999809265137,42.63330078125,DJ,Assa-Gueyla,0
Djibouti-Ambouli Airport,11.547300338745117,43.15950012207031,DJ,Djibouti City,49
Ali-Sabieh Airport,11.1468888889,42.72,DJ,Ali-Sabieh,2320
Chabelley Airport,11.516799926757812,43.0614013671875,DJ,Chabelley,279
Dikhil Airport,11.100000381469727,42.349998474121094,DJ,Dikhil,0
Herkale Airport,12.433333396911621,43.29999923706055,DJ,Herkale,0
Moucha Airport,11.716667175292969,43.20000076293945,DJ,Moucha Island,0
Obock Airport,11.967000007629395,43.266998291015625,DJ,Obock,69
Tadjoura Airport,11.782999992370605,42.91699981689453,DJ,Tadjoura,246
Badr El Din Airport,29.874399185180664,27.94059944152832,EG,,-62
Inshas Airport,30.330299377441406,31.441499710083008,EG,,115
Wadi Al Jandali Airport,30.04949951171875,31.83970069885254,EG,,816
Ras Banas Airport,23.97410011291504,35.46030044555664,EG,,100
Hulwan,29.822500228881836,31.330900192260742,EG,,0
Birma,30.836599349975586,30.93600082397461,EG,,0
Bir Abu Rahal Airport,24.994300842285156,33.500999450683594,EG,,995
Habata Airport,31.107500076293945,25.45210075378418,EG,,670
As Sallum Airport,31.457300186157227,25.283700942993164,EG,,85
Ras Jimsah New Airport,27.835100173950195,33.52579879760742,EG,,20
Ras Shukhayr New Airport,28.19659996032715,33.206298828125,EG,,15
Baluza Airport,31.000200271606445,32.552799224853516,EG,,50
Daraw Airport,24.415800094604492,32.9557991027832,EG,,325
Siwa Oasis North Airport,29.345500946044922,25.50670051574707,EG,Siwa,330
El Minya Airport,28.1012992859,30.730300903299998,EG,Minya,121
Wadi Abu Shihat,26.557218551635742,33.12192916870117,EG,,0
Uthman Air Base,29.555200576782227,25.589000701904297,EG,,460
Gebel El Basur Airport,30.54050064086914,30.560199737548828,EG,,85
Kom Awshim Airport,29.554100036621094,30.895099639892578,EG,,0
Malan Frein Airport,29.811100006103516,28.547700881958008,EG,,206
Al Mansurah Airport,30.967599868774414,31.434200286865234,EG,,13
Deir El Gill Airport,30.732099533081055,27.01919937133789,EG,,740
Kibrit Airport,30.24690055847168,32.4922981262207,EG,Kibrit,22
Abu Suwayr Air Base,30.57270050048828,32.095298767089844,EG,Abu Suwayr,49
Bir Jifjafah Airport,30.407100677499997,33.1540985107,EG,,1056
Bilbeis Airport,30.394899368286133,31.60140037536621,EG,Bilbeis,90
Wadi Abu Rish Airport,28.97570037841797,31.69890022277832,EG,,1092
As Salihiyah Airport,30.79520034790039,32.04410171508789,EG,,16
Sidi Barrani Airport,31.46660041809082,25.878000259399414,EG,,320
Misheifa Airport,31.028600692749023,25.85110092163086,EG,,740
Quwaysina Airport,30.57900047302246,31.129199981689453,EG,,33
Al Ismailiyah Airport,30.598800659179688,32.23460006713867,EG,Ismailia,39
Ras Sudr,29.60300064086914,32.68960189819336,EG,,0
El Sharqi Airport,30.027299880981445,32.975799560546875,EG,,1596
El Alamein International Airport,30.92449951171875,28.46139907836914,EG,El Alamein,143
El Arish International Airport,31.073299408,33.8358001709,EG,El Arish,121
Assiut International Airport,27.0464992523,31.0119991302,EG,Assiut,772
El Nouzha Airport,31.183900833129883,29.94890022277832,EG,Alexandria,-6
Almaza Air Force Base,30.091800689697266,31.360000610351562,EG,Cairo,300
Borg El Arab International Airport,30.917699813842773,29.696399688720703,EG,Alexandria,177
Abu Simbel Airport,22.375999450699997,31.611700058,EG,Abu Simbel,616
Beni Suef Air Base,29.20829963684082,31.016599655151367,EG,Beni Suef,108
Cairo International Airport,30.12190055847168,31.40559959411621,EG,Cairo,382
Cairo West Airport,30.116399765,30.915399551399997,EG,El Cairo,550
Dakhla Airport,25.41160011291504,29.00309944152832,EG,,613
Giza Embaba Airport,30.07469940185547,31.1914005279541,EG,Cairo,59
Hurghada International Airport,27.178300857543945,33.799400329589844,EG,Hurghada,52
El Gouna Airport,27.366899490356445,33.6682014465332,EG,El Gouna,56
El Gora Airport,31.069000244140625,34.12919998168945,EG,,324
Jiyanklis Air Base,30.819799423217773,30.191200256347656,EG,Jiyanklis,49
El Kharga Airport,25.473600387573242,30.590700149536133,EG,,192
Luxor International Airport,25.670999527,32.706600189199996,EG,Luxor,294
Marsa Alam International Airport,25.557100296,34.5836982727,EG,Marsa Alam,251
Sohag International Airport,26.342777777800002,31.742777777800004,EG,Sohag,310
Mersa Matruh Airport,31.3253993988,27.221700668300002,EG,Mersa Matruh,94
Haelogo Airport,-9.13658,147.598434,PG,Haelogo,3217
October Airport,29.8120994568,30.8234004974,EG,,807
Shark El Oweinat International Airport,22.5856990814209,28.71660041809082,EG,,859
Port Said Airport,31.279399871826172,32.2400016784668,EG,Port Said,8
St Catherine International Airport,28.685300827,34.0625,EG,,4368
Sharm El Sheikh International Airport,27.9773006439,34.3950004578,EG,Sharm el-Sheikh,143
Aswan International Airport,23.9643993378,32.8199996948,EG,Aswan,662
Taba International Airport,29.587799072299998,34.7780990601,EG,Taba,2415
El Tor Airport,28.208999633789062,33.64550018310547,EG,,115
"Paloich Airport, Heliport",10.529166666699998,32.5005555556,SS,Higleig,1290
Asmara International Airport,15.291899681091309,38.910701751708984,ER,Asmara,7661
Massawa International Airport,15.670000076293945,39.37009811401367,ER,Massawa,194
Assab International Airport,13.071800231933594,42.64500045776367,ER,Asab,46
Tessenei Airport,15.116999626159668,36.68299865722656,ER,Tessenei,2018
Princeville Airport,22.209199905400002,-159.445999146,US,Hanalei,344
Peleau Airport,19.90220069885254,-155.16600036621094,US,Hakalau,1088
Hanamaulu Airstrip,22.04129981994629,-159.38999938964844,US,Hanamaulu,404
Honokaa Airstrip,20.083599090576172,-155.5019989013672,US,Honokaa,1440
Puu Waa Waa Ranch Airport,19.78860092163086,-155.85000610351562,US,Kailua/Kona,2250
Mountain View Airstrip,19.547500610351562,-155.10800170898438,US,Mountain View,1500
Kaalaiki Airstrip,19.122800827026367,-155.5780029296875,US,Naalehu,1964
Upper Paauilo Airstrip,20.02829933166504,-155.38800048828125,US,Paauilo,1520
Pahala Airstrip,19.21619987487793,-155.468994140625,US,Pahala,1195
Upper Paauau Airport,19.227500915527344,-155.50900268554688,US,Pahala,2600
Mauna Kea-Honolii Airport,19.763900756835938,-155.13800048828125,US,Papaikou,1400
Pepeekeo Airstrip,19.84469985961914,-155.11300659179688,US,Pepeekeo,675
Haiku Airstrip,21.942399978637695,-159.44000244140625,US,Puhi,385
Hi 23 Airstrip,21.96579933166504,-159.427001953125,US,Puhi,480
Panda Airport,21.147899627685547,-157.25900268554688,US,Kaunakakai,250
Lianshui Airport,33.7908333333,119125,CN,Huai'an,28
Shilavo Airport,6.08333015442,44.766700744599994,ET,Shilavo,1296
Amboseli Airport,-2.645050048828125,37.25310134887695,KE,Amboseli National Park,3755
Healy Lake Airport,63.9958,-144.6926,US,Healy Lake,1180
Busia Airport,0.4570850133895874,34.130279541015625,KE,Busia,3989
Bura East Airport,-1.100000023841858,39.95000076293945,KE,Bura,345
Bungoma Airport,0.5762079954147339,34.55345153808594,KE,Bungoma,4726
Eldoret Aistrip Airport,0.5363680124282837,35.278865814208984,KE,Eldoret Aistrip,7050
Eldoret International Airport,0.4044579863548279,35.23889923095703,KE,Eldoret,6941
Embu Airport,-0.5669999718666077,37.483001708984375,KE,Embu,4150
Eliye Springs Airport,3.216670036315918,35.96670150756836,KE,Eliye Springs,1395
El Wak Airport,2.7330000400543213,40.93299865722656,KE,El Wak,1295
Kalokol Airport,3.4830000400543213,35.83300018310547,KE,Kalokol,1245
Garissa Airport,-0.4635080099105835,39.64830017089844,KE,Garissa,475
Garba Tula Airport,0.5329999923706055,38.516998291015625,KE,Garba Tula,2000
Homa Bay Airport,-0.6000000238418579,34.46699905395508,KE,Homa Bay,4280
Hola Airport,-1.5219999551773071,40.00400161743164,KE,Hola,195
Isiolo Airport,0.33817094564437866,37.59169387817383,KE,Isiolo,3495
Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,KE,Nairobi,5330
Kiambere Airport,-0.6330000162124634,37.882999420166016,KE,Kiambere,2450
Keekorok Airport,-1.5829999446868896,35.25,KE,Keekorok,5800
Kakamega Airport,0.271342009306,34.7873001099,KE,Kakamega,5020
Kisumu Airport,-0.0861390009522438,34.72890090942383,KE,Kisumu,3734
Kilaguni Airport,-2.9106099605560303,38.06520080566406,KE,Kilaguni,2750
Kericho Airport,-0.4169999957084656,35.25,KE,Kericho,6562
Kisii Airport,-0.6669999957084656,34.70000076293945,KE,Kisii,4905
Kitale Airport,0.9719889760017395,34.95859909057617,KE,Kitale,6070
Kitui Airport,-1.372789978981018,37.97809982299805,KE,Kitui,3790
Lokitaung Airport,4.378900051116943,35.65890121459961,KE,Lokitaung,1805
Lokichoggio Airport,4.20412015914917,34.348201751708984,KE,Lokichoggio,2074
Lodwar Airport,3.1219699382781982,35.608699798583984,KE,Lodwar,1715
Loitokitok Airport,-2.9098849296569824,37.52610778808594,KE,Loitokitok,5320
Manda Airstrip,-2.252419948577881,40.91310119628906,KE,Lamu,20
Loyengalani Airport,2.75,36.71699905395508,KE,Loyengalani,1195
Mandera Airport,3.933000087738037,41.849998474121094,KE,Mandera,805
Segel Airport,2.3499999046325684,37.983001708984375,KE,Marsabit,4395
Magadi Airport,-1.9480570554733276,36.28333282470703,KE,Magadi,1955
Maralal (Kisima) Airport,0.949999988079071,36.79999923706055,KE,Maralal,5940
Meru Mulika Airport,0.2329999953508377,38.18299865722656,KE,Mulika,2230
Malindi Airport,-3.2293100357055664,40.10169982910156,KE,Malindi,80
Migori Airport,-1.1169999837875366,34.483001708984375,KE,Migori,4575
Mombasa Moi International Airport,-4.034830093383789,39.594200134277344,KE,Mombasa,200
Mackinnon Road Airport,-3.735685110092163,39.033329010009766,KE,Mackinnon Road,1443
Mara Serena Lodge Airstrip,-1.4061110019683838,35.008056640625,KE,Masai Mara,5200
Mtito Andei Airport,-2.7170820236206055,38.197566986083984,KE,Mtito,2397
Makindu Airport,-2.289712905883789,37.82862091064453,KE,Makindu,3513
Moyale Airport,3.469719886779785,39.10139846801758,KE,Moyale (Lower),2790
Nyeri Airport,-0.3644140064716339,36.978485107421875,KE,Nyeri,5830
Nakuru Airport,-0.29806700348854065,36.1593017578125,KE,Nakuru,6200
Narok Airport,-1.149999976158142,35.766998291015625,KE,Narok,6070
Naivasha Airport,-0.7879530191421509,36.43349838256836,KE,Naivasha,6380
Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,KE,Nairobi,5536
Nanyuki Airport,-0.06239889934659004,37.04100799560547,KE,Nanyuki,6250
Moi Air Base,-1.2772699594499999,36.8623008728,KE,Nairobi,5336
Embakasi Airport,-1.2982189655303955,36.91554641723633,KE,Embakasi,5357
Samburu South Airport,0.5305830240249634,37.53419494628906,KE,Samburu South,3295
Ukunda Airstrip,-4.293330192565918,39.57109832763672,KE,Ukunda,98
Voi Airport,-3.3745388984680176,38.53474807739258,KE,Voi,1900
Webuye Airport,0.6169999837875366,34.78300094604492,KE,Webuye,4300
Wajir Airport,1.733240008354187,40.09159851074219,KE,Wajir,770
Zelten Sw New Airport,28.587099075317383,19.30340003967285,LY,,550
Sidi Salih Airport,32.49480056762695,13.29010009765625,LY,,490
Beni Walid Airport,31.739200592,13.954000473,LY,,985
Matan al-Sarra Air Base,21.687700271606445,21.830900192260742,LY,,1722
Al Wigh Airport,24.18589973449707,14.53279972076416,LY,,1558
Agedabia Airport,30.765100479125977,20.1914005279541,LY,,50
Al Khadim Airport,31.99850082397461,21.19179916381836,LY,,800
Al Marj Airport,32.525299072265625,20.875099182128906,LY,Al Marj,950
Zuetina Airport,30.87019920349121,20.07550048828125,LY,,16
Qaryat Al Karmal Airport,31.97570037841797,20.026899337768555,LY,,85
Taminhint Airport,27.240100860595703,14.656299591064453,LY,,1325
Al Bumbah North Air Base,32.45289993286133,23.118600845336914,LY,,33
Al Jufra Airport,29.19809913635254,16.000999450683594,LY,,846
Al Khuwaymat Airport,27.257299423217773,21.618099212646484,LY,,500
Bir Umran Airport,26.332399368286133,13.422100067138672,LY,,1400
Waddan Airport,29.13920021057129,16.16029930114746,LY,,910
Okba Ibn Nafa Air Base,32.473400116,11.897899627700001,LY,,253
Habit Awlad Muhammad Airport,30.701900482177734,12.484000205993652,LY,,2000
Waw Al Kabir Airport,25.356800079345703,16.809999465942383,LY,,1465
Matratin Airport,30.64299964904785,18.32080078125,LY,,100
Al Hamada Con 66 East Airport,29.531099319458008,12.943699836730957,LY,,2090
Wadi Buzanad Sw Airport,28.96190071105957,17.58810043334961,LY,,381
Nanur Airport,31.7052001953125,14.911600112915039,LY,,185
Sarir Nw Airport,27.97570037841797,22.35740089416504,LY,,330
Amal V12 Airport,29.47949981689453,21.122400283813477,LY,Amal V12,145
Beda (M-3) Airport,28.503299713134766,19.00279998779297,LY,Beda M3,499
Bu Attifel Airport,28.795400619506836,22.080900192260742,LY,,161
Gardabya Airport,31.063499450699997,16.5949993134,LY,Sirt,267
Warehouse 59e Airport,28.638500213623047,21.437999725341797,LY,,325
Gamal Abdel Nasser Airport,31.861000061035156,23.906999588012695,LY,Tobruk,519
Ghat Airport,25.1455993652,10.142600059500001,LY,Ghat,2296
Kufra Airport,24.178699493408203,23.31399917602539,LY,Kufra,1367
Benina International Airport,32.096801757799994,20.2695007324,LY,Benghazi,433
Mitiga Airport,32.894100189208984,13.276000022888184,LY,Tripoli,36
La Abraq Airport,32.788700103759766,21.96430015563965,LY,Al Bayda',2157
Sabha Airport,26.98699951171875,14.47249984741211,LY,Sabha,1427
Tripoli International Airport,32.6635017395,13.1590003967,LY,Tripoli,263
Marsa Brega Airport,30.37809944152832,19.576400756835938,LY,,50
Ras Lanuf Oil Airport,30.5,18.52720069885254,LY,,42
Nafurah 1 Airport,29.213199615478516,21.59239959716797,LY,Nafurah 1,122
Hon Airport,29.11009979248047,15.96560001373291,LY,,919
Dahra Airport,29.47260093688965,17.934900283813477,LY,,1050
Sarir (C-4) Airport,27.662399291992188,22.50860023498535,LY,Sarir,400
Essider Airport,30625,18.351699829101562,LY,,20
Ghadames East Airport,30.15169906616211,9.715310096740723,LY,Ghadames,1122
Warehouse 59A Airport,28.322399139404297,19.93000030517578,LY,Warehouse 59A,488
Zella 74 Airport,28.58989906311035,17.293899536132812,LY,,1085
Oxy A 103 Airport,29.00629997253418,20.786100387573242,LY,Oxy A 103,318
Zueitina Airport,30875,20.06999969482422,LY,,20
Zwara Airport,32.952301025390625,12.01550006866455,LY,Zuwara,0
Agropecuaria Lepaguare Airport,14.596943855285645,-86.50749969482422,HN,La Lima,550
Bonito Oriental Airport,15.745400428771973,-85.722900390625,HN,Corocito,164
Cristo Te Quiere Airport,14.083333015441895,-86.63333129882812,HN,Danli,852
Yodeco Airport,15.183333396911621,-87.06944274902344,HN,El Caulote,700
Higuerito Central Airport,15.188332557678223,-87.93861389160156,HN,Higuerito,131
Los Pollos Airport,13.0600004196167,-86.9574966430664,HN,El Limón,126
Mocoron Airport,15.02970027923584,-84.279296875,HN,Mocorón,78
San Francisco De La Paz Airport,14.876943588256836,-86.19139099121094,HN,San Francisco de La Paz,550
El Tesoro Airport,13.239167213439941,-87.00555419921875,HN,Aguacatal,1318
Gualguire Airport,14.235833168029785,-88.43722534179688,HN,Gualguire,1280
Tahneta Pass Airport,61.901401519800004,-147.304000854,US,Tahneta Pass Lodge,2960
Nhon Co Airfield,11.9787,107.5638,VN,Quang Duc,2270
Sary Su Airport,48.3974,70.1915,KZ,Zhayrem,1307
Gisenyi Airport,-1.6771999597549438,29.258899688720703,RW,Gisenyi,5082
Butare Airport,-2.595829963684082,29.7367000579834,RW,Butare,5801
Nemba Airport,-2.33299994469,30.2000007629,RW,Nemba,4905
Gabiro Airport,-1.5499999523162842,30.382999420166016,RW,Gabiro,4806
Kigali International Airport,-1.9686299562499998,30.1394996643,RW,Kigali,4859
